"ID";"BIO1_Mean_Temp";"BIO10_Temp_Warmest_Quarter";"BIO11_Temp_Coldest_Quarter";"BIO12_Annual_Precipitation";"BIO13_Precip_ Wettest_Month";"BIO14_Precip_Driest_Month";"BIO15_Precip_Seasonality";"BIO16_Precip_Wettest Quarter";"BIO17_Precipitation of Driest Quarter";"BIO18_Precipitation of Warmest Quarter";"BIO19_Precipitation of Coldest Quarter";"BIO2_Mean_Diurnal_Range";"BIO3_Isothermality";"BIO4_Temp_Seasonality";"BIO5_Max_Temp_Warmest_Month";"BIO6_Min_Temp_Coldest_Month";"BIO7_Temp_Range";"BIO8_Temp_Wettest_Quarter";"BIO9_Temp_Driest_Quarter"
"st.268";268;16.7976027710797;23.7969177193838;10.8860730471676;582.171232876712;93.5479452054795;5.11643835616438;56.9472858481211;241.404109589041;32.1643835616438;46.4315068493151;197.479452054795;7.65273971426977;34.5437089319098;539.570374789303;29.3520548049718;7.21027394516827;22.1417809185916;14.8652967753476;23.4599314650444
"st.269";269;16.7976027710797;23.7969177193838;10.8860730471676;582.171232876712;93.5479452054795;5.11643835616438;56.9472858481211;241.404109589041;32.1643835616438;46.4315068493151;197.479452054795;7.65273971426977;34.5437089319098;539.570374789303;29.3520548049718;7.21027394516827;22.1417809185916;14.8652967753476;23.4599314650444
"st.270";270;16.7976027710797;23.7969177193838;10.8860730471676;582.171232876712;93.5479452054795;5.11643835616438;56.9472858481211;241.404109589041;32.1643835616438;46.4315068493151;197.479452054795;7.65273971426977;34.5437089319098;539.570374789303;29.3520548049718;7.21027394516827;22.1417809185916;14.8652967753476;23.4599314650444
"st.271";271;16.8487474874485;23.8552146279739;10.9301635941113;578.20245398773;93.1656441717791;5.11656441717791;56.939930313204;239.895705521472;31.9570552147239;46.3128834355828;195.650306748466;7.61201429367065;34.3817665942607;539.928688657796;29.400613539058;7.27607360207961;22.1245400247398;14.9109406793044;23.5150306678257
"st.272";272;16.8487474874485;23.8552146279739;10.9301635941113;578.20245398773;93.1656441717791;5.11656441717791;56.939930313204;239.895705521472;31.9570552147239;46.3128834355828;195.650306748466;7.61201429367065;34.3817665942607;539.928688657796;29.400613539058;7.27607360207961;22.1245400247398;14.9109406793044;23.5150306678257
"st.273";273;16.8487474874485;23.8552146279739;10.9301635941113;578.20245398773;93.1656441717791;5.11656441717791;56.939930313204;239.895705521472;31.9570552147239;46.3128834355828;195.650306748466;7.61201429367065;34.3817665942607;539.928688657796;29.400613539058;7.27607360207961;22.1245400247398;14.9109406793044;23.5150306678257
"st.274";274;17.2491761115985;24.1815442554021;11.2826741859738;612.129943502825;98.9152542372881;4.06779661016949;59.3833806097171;252.175141242938;28.3276836158192;49.5593220338983;223.079096045198;8.17518831242276;36.1042675298486;539.587515448446;29.8395480139781;7.21864409096497;22.6209038772152;15.1232579872433;23.9544256501279
"st.275";275;17.2491761115985;24.1815442554021;11.2826741859738;612.129943502825;98.9152542372881;4.06779661016949;59.3833806097171;252.175141242938;28.3276836158192;49.5593220338983;223.079096045198;8.17518831242276;36.1042675298486;539.587515448446;29.8395480139781;7.21864409096497;22.6209038772152;15.1232579872433;23.9544256501279
"st.276";276;17.2491761115985;24.1815442554021;11.2826741859738;612.129943502825;98.9152542372881;4.06779661016949;59.3833806097171;252.175141242938;28.3276836158192;49.5593220338983;223.079096045198;8.17518831242276;36.1042675298486;539.587515448446;29.8395480139781;7.21864409096497;22.6209038772152;15.1232579872433;23.9544256501279
"st.277";277;17.0271284260275;24.088311719688;10.946753250056;592.38961038961;88.965367965368;4.18181818181818;58.3175487270603;237.991341991342;26.8138528138528;51.1558441558442;223.316017316017;8.86630590240677;37.5617332458496;549.546149844215;30.1779220960873;6.58181816158873;23.5961038994067;13.7787879431919;23.8695526370755
"st.278";278;17.0271284260275;24.088311719688;10.946753250056;592.38961038961;88.965367965368;4.18181818181818;58.3175487270603;237.991341991342;26.8138528138528;51.1558441558442;223.316017316017;8.86630590240677;37.5617332458496;549.546149844215;30.1779220960873;6.58181816158873;23.5961038994067;13.7787879431919;23.8695526370755
"st.279";279;17.0271284260275;24.088311719688;10.946753250056;592.38961038961;88.965367965368;4.18181818181818;58.3175487270603;237.991341991342;26.8138528138528;51.1558441558442;223.316017316017;8.86630590240677;37.5617332458496;549.546149844215;30.1779220960873;6.58181816158873;23.5961038994067;13.7787879431919;23.8695526370755
"st.280";280;16.2805848037987;23.6407601942096;9.98333331994843;514.649122807018;68.4736842105263;5.23859649122807;52.0413235045316;194.070175438596;29.3122807017544;54.659649122807;182.638596491228;8.9940935820864;36.8483731989275;571.343333033511;30.0343859421579;5.65298244744016;24.3814034512168;13.7662573295727;23.4745028177897
"st.281";281;16.2805848037987;23.6407601942096;9.98333331994843;514.649122807018;68.4736842105263;5.23859649122807;52.0413235045316;194.070175438596;29.3122807017544;54.659649122807;182.638596491228;8.9940935820864;36.8483731989275;571.343333033511;30.0343859421579;5.65298244744016;24.3814034512168;13.7662573295727;23.4745028177897
"st.282";282;16.2805848037987;23.6407601942096;9.98333331994843;514.649122807018;68.4736842105263;5.23859649122807;52.0413235045316;194.070175438596;29.3122807017544;54.659649122807;182.638596491228;8.9940935820864;36.8483731989275;571.343333033511;30.0343859421579;5.65298244744016;24.3814034512168;13.7662573295727;23.4745028177897
"st.283";283;15.7103991949258;23.0365546010122;9.56022406225445;409.159663865546;54.9117647058824;7.2563025210084;49.3020973686411;149.63025210084;29.1050420168067;65.5;143.554621848739;8.64439775162384;36.2126130176192;565.652220910337;29.2609243793648;5.40714285554004;23.8537815238247;14.12591033623;22.846568684618
"st.284";284;15.7103991949258;23.0365546010122;9.56022406225445;409.159663865546;54.9117647058824;7.2563025210084;49.3020973686411;149.63025210084;29.1050420168067;65.5;143.554621848739;8.64439775162384;36.2126130176192;565.652220910337;29.2609243793648;5.40714285554004;23.8537815238247;14.12591033623;22.846568684618
"st.285";285;15.7103991949258;23.0365546010122;9.56022406225445;409.159663865546;54.9117647058824;7.2563025210084;49.3020973686411;149.63025210084;29.1050420168067;65.5;143.554621848739;8.64439775162384;36.2126130176192;565.652220910337;29.2609243793648;5.40714285554004;23.8537815238247;14.12591033623;22.846568684618
"st.286";286;16.7898309159987;24.1332507558388;10.719141898769;320.059405940594;44.3811881188119;5.22277227722772;50.2776066053032;124.554455445545;23.5148514851485;57.2722772277228;104.128712871287;8.41175740072043;35.4845906437033;562.475761489113;30.3539604054819;6.64999999622307;23.7039603809319;17.5161716489509;23.9142738757747
"st.287";287;16.7898309159987;24.1332507558388;10.719141898769;320.059405940594;44.3811881188119;5.22277227722772;50.2776066053032;124.554455445545;23.5148514851485;57.2722772277228;104.128712871287;8.41175740072043;35.4845906437033;562.475761489113;30.3539604054819;6.64999999622307;23.7039603809319;17.5161716489509;23.9142738757747
"st.288";288;16.7898309159987;24.1332507558388;10.719141898769;320.059405940594;44.3811881188119;5.22277227722772;50.2776066053032;124.554455445545;23.5148514851485;57.2722772277228;104.128712871287;8.41175740072043;35.4845906437033;562.475761489113;30.3539604054819;6.64999999622307;23.7039603809319;17.5161716489509;23.9142738757747
"st.289";289;16.9346945333291;24.2973439266007;10.8664010948394;332.812749003984;48.0438247011952;4.39442231075697;51.1993342699758;138.776892430279;26.0199203187251;51.390438247012;106.573705179283;7.95843293467366;34.0230757952686;562.69789883435;30.3215138940697;6.93466135800122;23.3868525987602;14.7130146406561;24.0851925929704
"st.290";290;16.9346945333291;24.2973439266007;10.8664010948394;332.812749003984;48.0438247011952;4.39442231075697;51.1993342699758;138.776892430279;26.0199203187251;51.390438247012;106.573705179283;7.95843293467366;34.0230757952686;562.69789883435;30.3215138940697;6.93466135800122;23.3868525987602;14.7130146406561;24.0851925929704
"st.291";291;16.9346945333291;24.2973439266007;10.8664010948394;332.812749003984;48.0438247011952;4.39442231075697;51.1993342699758;138.776892430279;26.0199203187251;51.390438247012;106.573705179283;7.95843293467366;34.0230757952686;562.69789883435;30.3215138940697;6.93466135800122;23.3868525987602;14.7130146406561;24.0851925929704
"st.292";292;16.2673932207861;23.6820877998325;10.1123962096896;477.274021352313;76.846975088968;4.75800711743772;51.1970954704963;192.879003558719;37.5373665480427;52.8967971530249;173.124555160142;7.02132266441698;31.4804664489637;570.296788334422;29.0978648026219;6.80000000067877;22.2978647713984;13.9397983517087;23.5794187389659
"st.293";293;16.2673932207861;23.6820877998325;10.1123962096896;477.274021352313;76.846975088968;4.75800711743772;51.1970954704963;192.879003558719;37.5373665480427;52.8967971530249;173.124555160142;7.02132266441698;31.4804664489637;570.296788334422;29.0978648026219;6.80000000067877;22.2978647713984;13.9397983517087;23.5794187389659
"st.294";294;16.2673932207861;23.6820877998325;10.1123962096896;477.274021352313;76.846975088968;4.75800711743772;51.1970954704963;192.879003558719;37.5373665480427;52.8967971530249;173.124555160142;7.02132266441698;31.4804664489637;570.296788334422;29.0978648026219;6.80000000067877;22.2978647713984;13.9397983517087;23.5794187389659
"st.295";295;16.2941574117794;23.7067036012882;10.1420664277024;480.188191881919;77.8560885608856;4.69741697416974;51.4141597958948;193.937269372694;37.7712177121771;52.6457564575646;175.073800738007;7.02699876447445;31.5272945812268;570.092383353033;29.114022223272;6.83025829554484;22.283763920689;13.9632841441024;23.6048585462394
"st.296";296;16.2941574117794;23.7067036012882;10.1420664277024;480.188191881919;77.8560885608856;4.69741697416974;51.4141597958948;193.937269372694;37.7712177121771;52.6457564575646;175.073800738007;7.02699876447445;31.5272945812268;570.092383353033;29.114022223272;6.83025829554484;22.283763920689;13.9632841441024;23.6048585462394
"st.297";297;16.2941574117794;23.7067036012882;10.1420664277024;480.188191881919;77.8560885608856;4.69741697416974;51.4141597958948;193.937269372694;37.7712177121771;52.6457564575646;175.073800738007;7.02699876447445;31.5272945812268;570.092383353033;29.114022223272;6.83025829554484;22.283763920689;13.9632841441024;23.6048585462394
"st.298";298;16.1515045430925;23.4439815150367;10.1269676089287;517.395833333333;87.0972222222222;5.27083333333333;52.8774918715159;207.583333333333;41.7222222222222;53.7083333333333;191.152777777778;6.38368056217829;29.937443614006;560.422166188558;28.3131943941116;7.02986112236977;21.2833333677716;13.9182870520486;23.329398115476
"st.299";299;16.1515045430925;23.4439815150367;10.1269676089287;517.395833333333;87.0972222222222;5.27083333333333;52.8774918715159;207.583333333333;41.7222222222222;53.7083333333333;191.152777777778;6.38368056217829;29.937443614006;560.422166188558;28.3131943941116;7.02986112236977;21.2833333677716;13.9182870520486;23.329398115476
"st.300";300;16.1515045430925;23.4439815150367;10.1269676089287;517.395833333333;87.0972222222222;5.27083333333333;52.8774918715159;207.583333333333;41.7222222222222;53.7083333333333;191.152777777778;6.38368056217829;29.937443614006;560.422166188558;28.3131943941116;7.02986112236977;21.2833333677716;13.9182870520486;23.329398115476
"st.301";301;16.2246699097133;23.4808581135061;10.2424092528844;509.950495049505;85.7623762376238;5.13861386138614;52.8173961072865;204.891089108911;41.049504950495;53.3762376237624;186.554455445545;6.28547857775547;29.7208546742354;557.10357907739;28.2683168165755;7.16930692974884;21.0990099387594;14.0227722791162;23.3508250548108
"st.302";302;16.2246699097133;23.4808581135061;10.2424092528844;509.950495049505;85.7623762376238;5.13861386138614;52.8173961072865;204.891089108911;41.049504950495;53.3762376237624;186.554455445545;6.28547857775547;29.7208546742354;557.10357907739;28.2683168165755;7.16930692974884;21.0990099387594;14.0227722791162;23.3508250548108
"st.303";303;16.2246699097133;23.4808581135061;10.2424092528844;509.950495049505;85.7623762376238;5.13861386138614;52.8173961072865;204.891089108911;41.049504950495;53.3762376237624;186.554455445545;6.28547857775547;29.7208546742354;557.10357907739;28.2683168165755;7.16930692974884;21.0990099387594;14.0227722791162;23.3508250548108
"st.304";304;16.2368013815965;23.5081836334959;10.2050898146487;519.437125748503;87.5209580838323;5.7185628742515;53.0580839968013;209.239520958084;42.4491017964072;53.4131736526946;193.40119760479;6.46322353728517;30.2174383723093;559.824402220949;28.3856287402307;7.02634732594747;21.3592815170745;14.0162674224305;23.4015967317684
"st.305";305;16.2368013815965;23.5081836334959;10.2050898146487;519.437125748503;87.5209580838323;5.7185628742515;53.0580839968013;209.239520958084;42.4491017964072;53.4131736526946;193.40119760479;6.46322353728517;30.2174383723093;559.824402220949;28.3856287402307;7.02634732594747;21.3592815170745;14.0162674224305;23.4015967317684
"st.306";306;16.2368013815965;23.5081836334959;10.2050898146487;519.437125748503;87.5209580838323;5.7185628742515;53.0580839968013;209.239520958084;42.4491017964072;53.4131736526946;193.40119760479;6.46322353728517;30.2174383723093;559.824402220949;28.3856287402307;7.02634732594747;21.3592815170745;14.0162674224305;23.4015967317684
"st.307";307;16.2111725793124;23.2934611216407;10.2575712879147;482.041297935103;74.8938053097345;7.46312684365782;52.7045316330451;204.153392330383;38.5044247787611;54.5545722713864;164.982300884956;6.61123402632092;31.0312349437612;544.596278367844;28.2351032358355;6.959587040904;21.2755161780523;14.1958210475325;23.0616518881469
"st.308";308;16.2111725793124;23.2934611216407;10.2575712879147;482.041297935103;74.8938053097345;7.46312684365782;52.7045316330451;204.153392330383;38.5044247787611;54.5545722713864;164.982300884956;6.61123402632092;31.0312349437612;544.596278367844;28.2351032358355;6.959587040904;21.2755161780523;14.1958210475325;23.0616518881469
"st.309";309;16.2111725793124;23.2934611216407;10.2575712879147;482.041297935103;74.8938053097345;7.46312684365782;52.7045316330451;204.153392330383;38.5044247787611;54.5545722713864;164.982300884956;6.61123402632092;31.0312349437612;544.596278367844;28.2351032358355;6.959587040904;21.2755161780523;14.1958210475325;23.0616518881469
"st.310";310;16.2654427736998;23.3833853781223;10.2857812583447;476.575;74.709375;7.40625;52.6508443951607;201.209375;38.309375;54.06875;163.771875;6.59677083641291;30.898107624054;547.331659889221;28.3184374928474;7.00500001162291;21.3134374201298;14.2177083164453;23.1666145324707
"st.311";311;16.2654427736998;23.3833853781223;10.2857812583447;476.575;74.709375;7.40625;52.6508443951607;201.209375;38.309375;54.06875;163.771875;6.59677083641291;30.898107624054;547.331659889221;28.3184374928474;7.00500001162291;21.3134374201298;14.2177083164453;23.1666145324707
"st.312";312;16.2654427736998;23.3833853781223;10.2857812583447;476.575;74.709375;7.40625;52.6508443951607;201.209375;38.309375;54.06875;163.771875;6.59677083641291;30.898107624054;547.331659889221;28.3184374928474;7.00500001162291;21.3134374201298;14.2177083164453;23.1666145324707
"st.313";313;16.5654144391336;23.5839708255288;10.7021857923497;456.825136612022;72.5027322404372;7.18579234972678;52.4848405598291;192.51912568306;37.2896174863388;53.0273224043716;151.83606557377;6.15095628415301;29.7499220801181;538.530352316267;28.145901622668;7.5278688988399;20.6180326847431;14.6039161890582;23.342167588531
"st.314";314;16.5654144391336;23.5839708255288;10.7021857923497;456.825136612022;72.5027322404372;7.18579234972678;52.4848405598291;192.51912568306;37.2896174863388;53.0273224043716;151.83606557377;6.15095628415301;29.7499220801181;538.530352316267;28.145901622668;7.5278688988399;20.6180326847431;14.6039161890582;23.342167588531
"st.315";315;16.5654144391336;23.5839708255288;10.7021857923497;456.825136612022;72.5027322404372;7.18579234972678;52.4848405598291;192.51912568306;37.2896174863388;53.0273224043716;151.83606557377;6.15095628415301;29.7499220801181;538.530352316267;28.145901622668;7.5278688988399;20.6180326847431;14.6039161890582;23.342167588531
"st.316";316;16.2034702520893;23.2820364652518;10.2514889576937;482.99711815562;74.9510086455331;7.46685878962536;52.7139556620925;204.651296829971;38.536023054755;54.628242074928;165.351585014409;6.62384726472135;31.0790906790698;544.35962811121;28.2328530182412;6.94783864035043;21.2850143641491;14.1909221984468;23.0491834580039
"st.317";317;16.2034702520893;23.2820364652518;10.2514889576937;482.99711815562;74.9510086455331;7.46685878962536;52.7139556620925;204.651296829971;38.536023054755;54.628242074928;165.351585014409;6.62384726472135;31.0790906790698;544.35962811121;28.2328530182412;6.94783864035043;21.2850143641491;14.1909221984468;23.0491834580039
"st.318";318;16.2034702520893;23.2820364652518;10.2514889576937;482.99711815562;74.9510086455331;7.46685878962536;52.7139556620925;204.651296829971;38.536023054755;54.628242074928;165.351585014409;6.62384726472135;31.0790906790698;544.35962811121;28.2328530182412;6.94783864035043;21.2850143641491;14.1909221984468;23.0491834580039
"st.319";319;15.9906970689882;23.0060796437773;10.0836477969428;502.716981132075;76.7452830188679;7.68238993710692;52.7318195726887;213.915094339623;39.8553459119497;56.2704402515723;171.53144654088;6.64182388857476;31.2748082178944;539.875879635601;27.9880502868748;6.76572329143308;21.2223270344284;14.0265723204463;22.7581760898326
"st.320";320;15.9906970689882;23.0060796437773;10.0836477969428;502.716981132075;76.7452830188679;7.68238993710692;52.7318195726887;213.915094339623;39.8553459119497;56.2704402515723;171.53144654088;6.64182388857476;31.2748082178944;539.875879635601;27.9880502868748;6.76572329143308;21.2223270344284;14.0265723204463;22.7581760898326
"st.321";321;15.9906970689882;23.0060796437773;10.0836477969428;502.716981132075;76.7452830188679;7.68238993710692;52.7318195726887;213.915094339623;39.8553459119497;56.2704402515723;171.53144654088;6.64182388857476;31.2748082178944;539.875879635601;27.9880502868748;6.76572329143308;21.2223270344284;14.0265723204463;22.7581760898326
"st.322";322;15.4052854864686;22.3874228971976;9.44529321017089;580.476851851852;87.1851851851852;7.17592592592593;53.4938481825369;247.837962962963;43.8518518518519;59.9907407407407;198.842592592593;7.4601851856267;33.8794854482015;542.151843600803;27.8717592645575;5.86481480907511;22.0069444267838;13.3778549918422;22.2024691369798
"st.323";323;15.4052854864686;22.3874228971976;9.44529321017089;580.476851851852;87.1851851851852;7.17592592592593;53.4938481825369;247.837962962963;43.8518518518519;59.9907407407407;198.842592592593;7.4601851856267;33.8794854482015;542.151843600803;27.8717592645575;5.86481480907511;22.0069444267838;13.3778549918422;22.2024691369798
"st.324";324;15.4052854864686;22.3874228971976;9.44529321017089;580.476851851852;87.1851851851852;7.17592592592593;53.4938481825369;247.837962962963;43.8518518518519;59.9907407407407;198.842592592593;7.4601851856267;33.8794854482015;542.151843600803;27.8717592645575;5.86481480907511;22.0069444267838;13.3778549918422;22.2024691369798
"st.325";325;15.2869047657136;22.2865591796312;9.34293395363241;590.691244239631;91.5944700460829;6.05069124423963;54.5320213599139;253.824884792627;41.2857142857143;58.6497695852535;199.838709677419;8.0649769690729;35.6995271603633;542.665489091302;28.2124424683883;5.62580645249187;22.5866360115016;13.2278034060781;22.0912442185362
"st.326";326;15.2869047657136;22.2865591796312;9.34293395363241;590.691244239631;91.5944700460829;6.05069124423963;54.5320213599139;253.824884792627;41.2857142857143;58.6497695852535;199.838709677419;8.0649769690729;35.6995271603633;542.665489091302;28.2124424683883;5.62580645249187;22.5866360115016;13.2278034060781;22.0912442185362
"st.327";327;15.2869047657136;22.2865591796312;9.34293395363241;590.691244239631;91.5944700460829;6.05069124423963;54.5320213599139;253.824884792627;41.2857142857143;58.6497695852535;199.838709677419;8.0649769690729;35.6995271603633;542.665489091302;28.2124424683883;5.62580645249187;22.5866360115016;13.2278034060781;22.0912442185362
"st.328";328;15.8991850962058;22.8503074294087;10.0345633707363;559.173431734317;83.7269372693727;5.88560885608856;51.9055263477058;231.594095940959;40.070110701107;59.7638376383764;176.826568265683;8.96540593221179;38.2181821731624;538.305323977312;29.322878256935;5.87269371110135;23.4501845299978;13.8578105870208;22.6579335624441
"st.329";329;15.8991850962058;22.8503074294087;10.0345633707363;559.173431734317;83.7269372693727;5.88560885608856;51.9055263477058;231.594095940959;40.070110701107;59.7638376383764;176.826568265683;8.96540593221179;38.2181821731624;538.305323977312;29.322878256935;5.87269371110135;23.4501845299978;13.8578105870208;22.6579335624441
"st.330";330;15.8991850962058;22.8503074294087;10.0345633707363;559.173431734317;83.7269372693727;5.88560885608856;51.9055263477058;231.594095940959;40.070110701107;59.7638376383764;176.826568265683;8.96540593221179;38.2181821731624;538.305323977312;29.322878256935;5.87269371110135;23.4501845299978;13.8578105870208;22.6579335624441
"st.331";331;16.6242399992306;23.7833332596074;10.6393051178525;524.596091205212;82.3159609120521;6.20195439739414;50.4611211397749;212.166123778502;40.2801302931596;79.3876221498371;159.596091205212;10.6622150278247;41.7906516631185;549.860708429293;30.7074918280984;5.19902279788586;25.5084690255529;14.5881650315822;23.5055374741943
"st.332";332;16.6242399992306;23.7833332596074;10.6393051178525;524.596091205212;82.3159609120521;6.20195439739414;50.4611211397749;212.166123778502;40.2801302931596;79.3876221498371;159.596091205212;10.6622150278247;41.7906516631185;549.860708429293;30.7074918280984;5.19902279788586;25.5084690255529;14.5881650315822;23.5055374741943
"st.333";333;16.6242399992306;23.7833332596074;10.6393051178525;524.596091205212;82.3159609120521;6.20195439739414;50.4611211397749;212.166123778502;40.2801302931596;79.3876221498371;159.596091205212;10.6622150278247;41.7906516631185;549.860708429293;30.7074918280984;5.19902279788586;25.5084690255529;14.5881650315822;23.5055374741943
"st.334";334;16.6310368969102;23.7846533961029;10.6506600741899;526.006600660066;82.4917491749175;6.17161716171617;50.5551387295865;212.920792079208;40.1782178217822;79.3828382838284;160.191419141914;10.6431518498034;41.7664492012251;549.431795126534;30.6953795027025;5.21782177588334;25.4775577142294;14.6014301344113;23.5041804297922
"st.335";335;16.6310368969102;23.7846533961029;10.6506600741899;526.006600660066;82.4917491749175;6.17161716171617;50.5551387295865;212.920792079208;40.1782178217822;79.3828382838284;160.191419141914;10.6431518498034;41.7664492012251;549.431795126534;30.6953795027025;5.21782177588334;25.4775577142294;14.6014301344113;23.5041804297922
"st.336";336;16.6310368969102;23.7846533961029;10.6506600741899;526.006600660066;82.4917491749175;6.17161716171617;50.5551387295865;212.920792079208;40.1782178217822;79.3828382838284;160.191419141914;10.6431518498034;41.7664492012251;549.431795126534;30.6953795027025;5.21782177588334;25.4775577142294;14.6014301344113;23.5041804297922
"st.337";337;16.6464732954527;23.7801478649569;10.6839021773875;531.365187713311;83.1023890784983;6.07849829351536;50.8664125696384;215.723549488055;39.8805460750853;79.3412969283277;162.204778156997;10.5662685075311;41.6657969764475;547.850022455938;30.6395904098354;5.28566551696725;25.3539249042602;14.6412400125237;23.4901024164193
"st.338";338;16.6464732954527;23.7801478649569;10.6839021773875;531.365187713311;83.1023890784983;6.07849829351536;50.8664125696384;215.723549488055;39.8805460750853;79.3412969283277;162.204778156997;10.5662685075311;41.6657969764475;547.850022455938;30.6395904098354;5.28566551696725;25.3539249042602;14.6412400125237;23.4901024164193
"st.339";339;16.6464732954527;23.7801478649569;10.6839021773875;531.365187713311;83.1023890784983;6.07849829351536;50.8664125696384;215.723549488055;39.8805460750853;79.3412969283277;162.204778156997;10.5662685075311;41.6657969764475;547.850022455938;30.6395904098354;5.28566551696725;25.3539249042602;14.6412400125237;23.4901024164193
"st.340";340;16.1193218792186;23.1986383300981;10.3331699402504;689.656862745098;99.4542483660131;10.9411764705882;47.5494223700629;268.326797385621;58.1078431372549;103.630718954248;209.552287581699;9.55149781470205;39.5011881909339;538.510321822821;29.5199347041012;5.35588234701967;24.1640523025413;14.1401960709516;22.8773420807583
"st.341";341;16.1193218792186;23.1986383300981;10.3331699402504;689.656862745098;99.4542483660131;10.9411764705882;47.5494223700629;268.326797385621;58.1078431372549;103.630718954248;209.552287581699;9.55149781470205;39.5011881909339;538.510321822821;29.5199347041012;5.35588234701967;24.1640523025413;14.1401960709516;22.8773420807583
"st.342";342;16.1193218792186;23.1986383300981;10.3331699402504;689.656862745098;99.4542483660131;10.9411764705882;47.5494223700629;268.326797385621;58.1078431372549;103.630718954248;209.552287581699;9.55149781470205;39.5011881909339;538.510321822821;29.5199347041012;5.35588234701967;24.1640523025413;14.1401960709516;22.8773420807583
"st.343";343;16.4440453977727;23.4005597385008;10.7769900898435;710.555970149254;103.470149253731;14.3805970149254;45.5139217661388;271;66.8917910447761;116.078358208955;207.514925373134;9.43697140287997;39.7503524609466;527.56966730374;29.4805970049616;5.75783579740951;23.7227610545372;14.5116293465913;23.0294154295281
"st.344";344;16.4440453977727;23.4005597385008;10.7769900898435;710.555970149254;103.470149253731;14.3805970149254;45.5139217661388;271;66.8917910447761;116.078358208955;207.514925373134;9.43697140287997;39.7503524609466;527.56966730374;29.4805970049616;5.75783579740951;23.7227610545372;14.5116293465913;23.0294154295281
"st.345";345;16.4440453977727;23.4005597385008;10.7769900898435;710.555970149254;103.470149253731;14.3805970149254;45.5139217661388;271;66.8917910447761;116.078358208955;207.514925373134;9.43697140287997;39.7503524609466;527.56966730374;29.4805970049616;5.75783579740951;23.7227610545372;14.5116293465913;23.0294154295281
"st.346";346;16.4131595582115;23.4578507176697;10.6525739794993;669.996138996139;98.3590733590734;9.13899613899614;48.9381896648628;264.598455598456;53.2625482625483;99.3320463320463;203.23166023166;9.46821107459344;39.4513391325372;535.923019821579;29.722007729372;5.7297297315708;23.9922780585565;14.4782496640121;23.1080437811185
"st.347";347;16.4131595582115;23.4578507176697;10.6525739794993;669.996138996139;98.3590733590734;9.13899613899614;48.9381896648628;264.598455598456;53.2625482625483;99.3320463320463;203.23166023166;9.46821107459344;39.4513391325372;535.923019821579;29.722007729372;5.7297297315708;23.9922780585565;14.4782496640121;23.1080437811185
"st.348";348;16.4131595582115;23.4578507176697;10.6525739794993;669.996138996139;98.3590733590734;9.13899613899614;48.9381896648628;264.598455598456;53.2625482625483;99.3320463320463;203.23166023166;9.46821107459344;39.4513391325372;535.923019821579;29.722007729372;5.7297297315708;23.9922780585565;14.4782496640121;23.1080437811185
